"Company","booking_date","amount","balance","tags"
"1","4/12/2019 00:00:00+00","-0.14","999430.43","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-0.35","999430.08","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-105","999325.08","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-2959.99","996365.09","[expenditure]"
"1","4/12/2019 00:00:00+00","-70","996295.09","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-25584.59","970710.5","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-18594.17","952116.33","[expenditure]"
"1","4/12/2019 00:00:00+00","-3285.45","948830.88","[expenditure]"
"1","4/12/2019 00:00:00+00","-6760.28","942070.6","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-1255.5","940815.1","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-1496","939319.1","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-5855.3","933463.8","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-968.4","932495.4","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-2771.4","929724","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-3000","926724","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-1031.49","925692.51","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-2055","923637.51","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-5740.3","917897.21","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-8019.61","909877.6","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-3264.5","906613.1","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-17176.03","889437.07","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-1176.13","888260.94","[expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-921.11","887339.83","[expenditure]"
"1","4/12/2019 00:00:00+00","2950","890289.83","[revenue]"
"1","4/12/2019 00:00:00+00","2400","1505842.18","[revenue, sales]"
"1","4/12/2019 00:00:00+00","50","1505892.18","[revenue, sales]"
"1","4/12/2019 00:00:00+00","100","1505992.18","[revenue, sales]"
"1","4/12/2019 00:00:00+00","11400","1517392.18","[revenue]"
"1","4/12/2019 00:00:00+00","1180.98","1518573.16","[revenue, sales]"
"1","4/12/2019 00:00:00+00","7580","1526153.16","[revenue]"
"1","4/12/2019 00:00:00+00","7540","897829.83","[revenue]"
"1","4/12/2019 00:00:00+00","1986.85","899816.68","[revenue, sales]"
"1","4/12/2019 00:00:00+00","9977.25","909793.93","[revenue, sales]"
"1","4/12/2019 00:00:00+00","3409.95","913203.88","[revenue, sales]"
"1","4/12/2019 00:00:00+00","100","913303.88","[revenue]"
"1","4/12/2019 00:00:00+00","11238.3","924542.18","[revenue, sales]"
"1","4/12/2019 00:00:00+00","-4","924538.18","[expenditure]"
"1","4/12/2019 00:00:00+00","-3","924535.18","[expenditure]"
"1","4/12/2019 00:00:00+00","-19","1526134.16","[expenditure]"
"1","4/12/2019 00:00:00+00","-279.08","924256.1","[leasing, expenditure, material-supply]"
"1","4/12/2019 00:00:00+00","-655.4","923600.7","[expenditure]"
"1","5/12/2019 00:00:00+00","-73.07","923527.63","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-440.3","923087.33","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-3286.36","919800.97","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-175.43","919625.54","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-160.65","919464.89","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-15113","904351.89","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-46.41","904305.48","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-5236","899069.48","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-5890.5","893178.98","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-272.51","892906.47","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-258.88","892647.59","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-19.52","892628.07","[expenditure, transport, material-supply]"
"1","5/12/2019 00:00:00+00","-297.5","892330.57","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-990.08","891340.49","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-280","891060.49","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-174.56","890885.93","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-588.34","890297.59","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-540.74","889756.85","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-0.05","889756.8","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-2142.6","887614.2","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-300","887314.2","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-4441.01","882873.19","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-1714.32","881158.87","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-1330.5","879828.37","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-12169.23","867659.14","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-300","867359.14","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-2057.32","865301.82","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-1850.3","863451.52","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-1040","862411.52","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-4446","857965.52","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","-15012.15","842953.37","[expenditure, material-supply]"
"1","5/12/2019 00:00:00+00","30","842983.37","[revenue]"
"1","5/12/2019 00:00:00+00","2064.28","845047.65","[revenue, sales]"
"1","5/12/2019 00:00:00+00","3104.82","848152.47","[revenue, sales]"
"1","5/12/2019 00:00:00+00","1114.31","849266.78","[revenue, sales]"
"1","5/12/2019 00:00:00+00","2228.62","851495.4","[revenue, sales]"
"1","5/12/2019 00:00:00+00","100","851595.4","[revenue, sales]"
"1","5/12/2019 00:00:00+00","100","851695.4","[revenue, sales]"
"1","5/12/2019 00:00:00+00","3672.17","855367.57","[revenue, sales]"
"1","5/12/2019 00:00:00+00","27629.06","882996.63","[revenue, sales]"
"1","5/12/2019 00:00:00+00","100","883096.63","[revenue, sales]"
"1","6/12/2019 00:00:00+00","-16430","866666.63","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-50","866616.63","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-6505.97","860110.66","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-620","859490.66","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-1297.02","858193.64","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-5304.62","1520829.54","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-6182.98","1514646.56","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-3217.57","1511428.99","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-1946.54","1509482.45","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-4524.51","1504957.94","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-1655.4","1503302.54","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-8082.5","1495220.04","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-758.5","1494461.54","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-1478.51","1492983.03","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-600","1492383.03","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-41023.09","1451359.94","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-2223","1449136.94","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-1598.5","1447538.44","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-2400","1445138.44","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-15405.55","1429732.89","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-745.4","857448.24","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-2247","855201.24","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-2819.99","852381.25","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-4159","848222.25","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-524","847698.25","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-8460.59","839237.66","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-1070","838167.66","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-1065","837102.66","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-2390.59","834712.07","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-1000","833712.07","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","-100","833612.07","[expenditure, material-supply]"
"1","6/12/2019 00:00:00+00","8940","842552.07","[revenue, sales]"
"1","6/12/2019 00:00:00+00","2.5","842554.57","[revenue]"
"1","6/12/2019 00:00:00+00","220000","1062554.57","[revenue, sales]"
"1","6/12/2019 00:00:00+00","1952.42","1064506.99","[revenue, sales]"
"1","6/12/2019 00:00:00+00","2038.14","1066545.13","[revenue, sales]"
"1","6/12/2019 00:00:00+00","3140","1069685.13","[revenue]"
"1","6/12/2019 00:00:00+00","3770.42","1073455.55","[revenue, sales]"
"1","6/12/2019 00:00:00+00","3371.09","1076826.64","[revenue, sales]"
"1","6/12/2019 00:00:00+00","4875.38","1081702.02","[revenue, sales]"
"1","6/12/2019 00:00:00+00","11921.9","1093623.92","[revenue, sales]"
"1","6/12/2019 00:00:00+00","3780.12","1097404.04","[revenue, sales]"
"1","6/12/2019 00:00:00+00","1750","1099154.04","[revenue]"
"1","6/12/2019 00:00:00+00","3730","1102884.04","[revenue]"
"1","6/12/2019 00:00:00+00","19530","1122414.04","[revenue, sales]"
"1","6/12/2019 00:00:00+00","6835.67","1129249.71","[revenue, sales]"
"1","6/12/2019 00:00:00+00","18140.7","1147390.41","[revenue, sales]"
"1","6/12/2019 00:00:00+00","115.17","1147505.58","[revenue, sales]"
"1","6/12/2019 00:00:00+00","-74.32","1147431.26","[expenditure]"
"1","6/12/2019 00:00:00+00","-75","1147356.26","[expenditure]"
"1","6/12/2019 00:00:00+00","-4","1147352.26","[expenditure]"
"1","6/12/2019 00:00:00+00","-500.51","1429232.38","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","-4835.57","1424396.81","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","-2101.49","1422295.32","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","-711.1","1421584.22","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","-2732.5","1418851.72","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","-2855","1144497.26","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","-2638.5","1141858.76","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","-2172.5","1139686.26","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","-10057.97","1129628.29","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","-11109.06","1118519.23","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","-2928.41","1115590.82","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","-758.5","1114832.32","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","-350","1114482.32","[expenditure, credit, material-supply]"
"1","9/12/2019 00:00:00+00","-7957.18","1106525.14","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","-47.6","1418804.12","[expenditure]"
"1","9/12/2019 00:00:00+00","-17850","1400954.12","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","-0.14","1400953.98","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","-0.49","1400953.49","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","-0.38","1106524.76","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","-13098.34","1093426.42","[expenditure, tax]"
"1","9/12/2019 00:00:00+00","-12641.83","1080784.59","[expenditure, material-supply]"
"1","9/12/2019 00:00:00+00","3460","1084244.59","[revenue, sales]"
"1","9/12/2019 00:00:00+00","3523.88","1087768.47","[revenue, sales]"
"1","9/12/2019 00:00:00+00","1980.99","1089749.46","[revenue, sales]"
"1","9/12/2019 00:00:00+00","3142.92","1092892.38","[revenue, sales]"
"1","9/12/2019 00:00:00+00","3009.58","1095901.96","[revenue, sales]"
"1","9/12/2019 00:00:00+00","3047.68","1404001.17","[revenue, sales]"
"1","9/12/2019 00:00:00+00","11640","1415641.17","[revenue, sales]"
"1","9/12/2019 00:00:00+00","13007.48","1428648.65","[revenue, sales]"
"1","9/12/2019 00:00:00+00","2564.75","1431213.4","[revenue, sales]"
"1","9/12/2019 00:00:00+00","2407.07","1433620.47","[revenue, sales]"
"1","9/12/2019 00:00:00+00","3920","1099821.96","[revenue, sales]"
"1","9/12/2019 00:00:00+00","4293.82","1104115.78","[revenue, sales]"
"1","9/12/2019 00:00:00+00","9370","1113485.78","[revenue]"
"1","9/12/2019 00:00:00+00","100","1113585.78","[revenue, sales]"
"1","9/12/2019 00:00:00+00","18682.23","1132268.01","[revenue, sales]"
"1","9/12/2019 00:00:00+00","-4","1132264.01","[expenditure]"
"1","10/12/2019 00:00:00+00","-1013.01","1131251","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-3885.97","1127365.03","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-595","1126770.03","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-821.1","1125948.93","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-592.62","1125356.31","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-1037.58","1124318.73","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-385.56","1123933.17","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-545.02","1123388.15","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-1132.84","1122255.31","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-124.95","1122130.36","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-2238.39","1119891.97","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-309.16","1119582.81","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-168.16","1119414.65","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-105","1119309.65","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-79.77","1119229.88","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-51.28","1119178.6","[expenditure, administration, material-supply]"
"1","10/12/2019 00:00:00+00","-0.06","1119178.54","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-0.28","1119178.26","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-0.35","1433620.12","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-0.49","1119177.77","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","-895.77","1118282","[expenditure, material-supply]"
"1","10/12/2019 00:00:00+00","1540","1119822","[revenue, sales]"
"1","10/12/2019 00:00:00+00","9333.52","1129155.52","[revenue, sales]"
"1","10/12/2019 00:00:00+00","1809.56","1130965.08","[revenue, sales]"
"1","10/12/2019 00:00:00+00","3809.6","1134774.68","[revenue, sales]"
"1","10/12/2019 00:00:00+00","14762.2","1149536.88","[revenue, sales]"
"1","10/12/2019 00:00:00+00","3070","1152606.88","[revenue]"
"1","10/12/2019 00:00:00+00","4300","1156906.88","[revenue]"
"1","10/12/2019 00:00:00+00","2000","1158906.88","[revenue]"
"1","10/12/2019 00:00:00+00","7808.29","1166715.17","[revenue, sales]"
"1","10/12/2019 00:00:00+00","9301.54","1176016.71","[revenue, sales]"
"1","10/12/2019 00:00:00+00","2661.47","1178678.18","[revenue, sales]"
"1","10/12/2019 00:00:00+00","2360.73","1181038.91","[revenue, sales]"
"1","10/12/2019 00:00:00+00","12060","1193098.91","[revenue, sales]"
"1","10/12/2019 00:00:00+00","7898.25","1200997.16","[revenue, sales]"
"1","10/12/2019 00:00:00+00","4689.52","1205686.68","[revenue, sales]"
"1","10/12/2019 00:00:00+00","30","1205716.68","[revenue]"
"1","10/12/2019 00:00:00+00","3315.5","1436935.62","[revenue]"
"1","10/12/2019 00:00:00+00","800","1206516.68","[revenue]"
"1","10/12/2019 00:00:00+00","6370","1212886.68","[revenue]"
"1","10/12/2019 00:00:00+00","2748.9","1215635.58","[revenue, sales]"
"1","10/12/2019 00:00:00+00","23004.55","1238640.13","[revenue, sales]"
"1","10/12/2019 00:00:00+00","115.99","1238756.12","[revenue, sales]"
"1","10/12/2019 00:00:00+00","-45.63","1238710.49","[expenditure]"
"1","10/12/2019 00:00:00+00","-4","1238706.49","[expenditure]"
"1","10/12/2019 00:00:00+00","-2397.79","1434537.83","[expenditure, material-supply]"
"1","11/12/2019 00:00:00+00","-1562.5","1432975.33","[expenditure, material-supply]"
"1","11/12/2019 00:00:00+00","-1343.01","1431632.32","[expenditure, material-supply]"
"1","11/12/2019 00:00:00+00","-1380","1430252.32","[expenditure, material-supply]"
"1","11/12/2019 00:00:00+00","-5277.9","1424974.42","[expenditure, material-supply]"
"1","11/12/2019 00:00:00+00","-14464.67","1410509.75","[expenditure, material-supply]"
"1","11/12/2019 00:00:00+00","-1100.5","1409409.25","[expenditure, material-supply]"
"1","11/12/2019 00:00:00+00","-1735.5","1407673.75","[expenditure, material-supply]"
"1","11/12/2019 00:00:00+00","-2002.5","1405671.25","[expenditure, material-supply]"
"1","11/12/2019 00:00:00+00","-9399.5","1396271.75","[expenditure, material-supply]"
"1","11/12/2019 00:00:00+00","-2511.8","1393759.95","[expenditure, material-supply]"
"1","11/12/2019 00:00:00+00","-2182.62","1391577.33","[expenditure, material-supply]"
"1","11/12/2019 00:00:00+00","-5215.02","1386362.31","[expenditure, material-supply]"
